Rank,gene_callers_id,DSS3_ac_mean_abund,DSS3_glc_mean_abund,DSS3_late_mean_abund,DSS3_early_mean_abund,DSS3_ac_v_DSS3_glc_FOLD_CHANGE_prot,DSS3_ac_v_DSS3_late_FOLD_CHANGE_prot,DSS3_ac_v_DSS3_early_FOLD_CHANGE_prot,DSS3_glc_v_DSS3_late_FOLD_CHANGE_prot,DSS3_glc_v_DSS3_early_FOLD_CHANGE_prot,DSS3_late_v_DSS3_early_FOLD_CHANGE_prot,ANOVA p-value,BH_crit,BH_valid,DSS3_ac_v_DSS3_glc_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_late_v_DSS3_early_Tukey_HSD_adjusted_p,SPO_ID (ACCESSION),KOfam (ACCESSION),KEGG_Module,COG20_FUNCTION,n_matches,frame_id,n_reactions,reaction_ids
3694,3248,,,,,,,,,,,,0.0425380009212344,False,,,,,,,SPO3252,K04092,"Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine",Chorismate mutase (PheA) (PDB:1ECM),1,SPO_RS16470,1.0,CHORISMATEMUT-RXN
3695,3250,2.60274e-06,,,2.60274e-06,,,0.0,,,,,0.0425495163519115,False,,,,,,,SPO3254,K04719,,Nitroreductase (NfnB) (PDB:1F5V),1,SPO_RS16480,1.0,RXN-8771
3696,3255,3.27699399999999e-05,,4.97199e-05,2.86266266666666e-05,,-1.10730920537184,0.0506667402730958,,,1.15797594564493,,0.0425610317825886,False,,,,,,,SPO3259,K00554,,tRNA G37 N-methylase TrmD (TrmD) (PDB:1P9P),1,SPO_RS16505,2.0,"RXN-12458, RXN-14517"
3697,3257,,,,,,,,,,,,0.0425725472132657,False,,,,,,,SPO3261,K00799,,Glutathione S-transferase (GstA) (PDB:1A0F),1,SPO_RS16515,0.0,
3698,3258,,,,,,,,,,,,0.0425840626439428,False,,,,,,,SPO3262,,,"DNA-binding transcriptional regulator, MarR family (MarR) (PDB:1JGS)",1,SPO_RS16520,0.0,
3699,3259,,,,,,,,,,,,0.0425955780746199,False,,,,,,,SPO3263,,,"Lipopolysaccharide export LptBFGC system, permease protein LptF (LptF) (PDB:6S8H)",1,SPO_RS16525,0.0,
3700,3260,,,,,,,,,,,,0.0426070935052971,False,,,,,,,SPO_tRNA-Met-3,,,,1,SPO_RS16530,0.0,
3701,3261,,,,,,,,,,,,0.0426186089359742,False,,,,,,,SPO_Sp5SE,,,,1,SPO_RS16535,0.0,
3702,3262,,,,,,,,,,,,0.0426301243666513,False,,,,,,,SPO_Sp23SB,,,,1,SPO_RS16540,0.0,
3703,3263,,,,,,,,,,,,0.0426416397973284,False,,,,,,,SPO_tRNA-Ala-2,,,,1,SPO_RS16545,0.0,
3704,3264,,,,,,,,,,,,0.0426531552280055,False,,,,,,,SPO_tRNA-Ile-2,,,,1,SPO_RS16550,0.0,
3705,3265,,,,,,,,,,,,0.0426646706586826,False,,,,,,,SPO_Sp16SB,,,,1,SPO_RS16555,0.0,
3706,3266,,,,,,,,,,,,0.0426761860893597,False,,,,,,,SPO3270,K17247,,Heme-binding membrane subunit of periplasmic DMSO/TMAO and protein-methionine-sulfoxide reductases (MsrQ) (PUBMED:26641313),1,SPO_RS16560,0.0,
3707,3269,,,3.00098e-06,,,,,,,,,0.0426877015200368,False,,,,,,,SPO3273,,,"Uncharacterized conserved protein, DUF302 family (PDB:1J3M)",1,SPO_RS16575,0.0,
3708,3270,,,,,,,,,,,,0.0426992169507139,False,,,,,,,SPO3274,,,,1,SPO_RS16580,0.0,
3709,3271,,,,,,,,,,,,0.042710732381391,False,,,,,,,SPO3275,,,,1,SPO_RS16585,0.0,
3710,3273,,,,,,,,,,,,0.0427222478120681,False,,,,,,,SPO3277,,,,1,SPO_RS16595,0.0,
3711,3275,,,,,,,,,,,,0.0427337632427452,False,,,,,,,SPO3279,K03574,,"ADP-ribose pyrophosphatase YjhB, NUDIX family (YjhB) (PDB:3GZ5)",1,SPO_RS16605,0.0,
3712,3277,3.32836e-06,,,1.33134e-05,,,-1.99999566544121,,,,,0.0427452786734223,False,,,,,,,SPO3281,,,"Bacillithiol/mycothiol S-transferase BstA/DinB, DinB/YfiT family (unrelated to E. coli DinB) (DinB) (PDB:2QE9) (PUBMED:22059487;24821014)",1,SPO_RS16615,0.0,
3713,3278,9.601055e-06,,4.800515e-06,1.53616466666666e-05,,0.584964796428035,-1.08170030498379,,,-1.66666510141182,,0.0427567941040994,False,,,,,,,SPO3282,K01458,"Histidine degradation, histidine => N-formiminoglutamate => glutamate",N-formylglutamate amidohydrolase (HutG),1,SPO_RS16620,1.0,N-FORMYLGLUTAMATE-DEFORMYLASE-RXN
3714,3279,,,,,,,,,,,,0.0427683095347766,False,,,,,,,SPO_tRNA-Val-4,,,,1,SPO_RS16625,0.0,
3715,3280,,,,,,,,,,,,0.0427798249654537,False,,,,,,,SPO3284,K02919,,Ribosomal protein L36 (RpmJ) (PDB:1DFE) (PUBMED:21627333),1,SPO_RS16630,0.0,
3716,3281,,,,,,,,,,,,0.0427913403961308,False,,,,,,,SPO3285,,,,1,SPO_RS16635,0.0,
3717,3282,,,,,,,,,,,,0.0428028558268079,False,,,,,,,SPO3286,,,"Arylsulfatase A or related enzyme, AlkP superfamily (AslA) (PDB:1E1Z)",1,SPO_RS16640,0.0,
3718,3284,,,,,,,,,,,,0.042814371257485,False,,,,,,,SPO3288,K02011,,"ABC-type Fe3+ transport system, permease component (FbpB)",1,SPO_RS16650,0.0,
3719,3286,,2.34382e-05,1.25112866666666e-05,,,,,1.28005427608679,,,,0.0428258866881621,False,,,,,,,SPO3290,K01996,,"ABC-type branched-chain amino acid transport system, ATPase component LivF (LivF) (PDB:1JI0) (PUBMED:26527648;32250026)",1,SPO_RS16660,0.0,
3720,3288,,,,,,,,,,,,0.0428374021188392,False,,,,,,,SPO3292,K01998,,"ABC-type branched-chain amino acid transport system, permease component (LivM)",1,SPO_RS16670,0.0,
3721,3289,,,,,,,,,,,,0.0428489175495163,False,,,,,,,SPO3293,,,,1,SPO_RS16675,0.0,
3722,3290,,,,,,,,,,,,0.0428604329801934,False,,,,,,,SPO3294,K01997,,"Branched-chain amino acid ABC-type transport system, permease component (LivH)",1,SPO_RS16680,0.0,
3723,3291,,2.68051666666666e-05,3.54911666666666e-05,1.86796e-06,,,,-0.529720712749341,3.6848950565465,4.21461576929584,,0.0428719484108705,False,,,,,,,SPO3295,K01995,,"ABC-type branched-chain amino acid transport system, ATPase component LivG (LivG) (PDB:1G9X) (PUBMED:29514851)",1,SPO_RS16685,0.0,
3724,3295,7.07706e-06,,,,,,,,,,,0.0428834638415476,False,,,,,,,SPO3299,K16137,,"DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)",1,SPO_RS16705,0.0,
3725,3296,,1.5255e-05,,2.11222749999999e-05,,,,,0.267483302727811,,,0.0428949792722247,False,,,,,,,SPO3300,K07136,,"Uncharacterized membrane protein YecN, MAPEG domain (YecN)",1,SPO_RS16710,0.0,
3726,3297,,,4.767175e-06,,,,,,,,,0.0429064947029018,False,,,,,,,SPO3301,,,"DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)",1,SPO_RS16715,0.0,
3727,3298,9.228025e-05,,1.80059e-05,0.000112537,,2.32192789457756,-0.321929897665503,,,-2.64385779224307,,0.0429180101335789,False,,,,,,,SPO3302,,,"Uncharacterized conserved protein, DUF1330 family",1,SPO_RS16720,0.0,
3728,3304,,,,,,,,,,,,0.0429295255642561,False,,,,,,,SPO3308,K15383,,"Sugar transporter, SemiSWEET family, contains PQ motif (SWEET) (PUBMED:24027245)",1,SPO_RS16750,0.0,
3729,3306,2.09211e-05,,4.18422e-05,,,-0.666666666666667,,,,,,0.0429410409949332,False,,,,,,,SPO3310,,,,1,SPO_RS16760,0.0,
3730,3307,,4.957865e-06,,,,,,,,,,0.0429525564256103,False,,,,,,,SPO3311,K10778,,"DNA repair enzyme Ada (O6-methylguanine-DNA--protein-cysteine methyltransferase) (AdaB) (PDB:6RLA) (PUBMED:29061663)!!!Methylphosphotriester-DNA--protein-cysteine methyltransferase (N-terminal fragment of Ada), contains Zn-binding and two AraC-type DNA-binding domains (AdaA) (PDB:1ADN)",1,SPO_RS16765,3.0,"2.1.1.63-RXN, RXN-17823, RXN-17824"
3731,3309,,2.84759666666666e-05,8.71710333333333e-06,7.26425499999999e-06,,,,1.67498762052917,2.00832012635533,0.33333250582616,,0.0429640718562874,False,,,,,,,SPO3313,K23779,,"Transcriptional regulator, contains XRE-family HTH domain (HipB) (PDB:1ADR)",1,SPO_RS16775,0.0,
3732,3311,,,,,,,,,,,,0.0429755872869645,False,,,,,,,SPO3315,K04761,,"DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)",1,SPO_RS16785,0.0,
3733,3312,,,,,,,,,,,,0.0429871027176416,False,,,,,,,SPO3316,K07086,,Uncharacterized conserved protein Alr0986 (PUBMED:17567742),1,SPO_RS16790,1.0,TRANS-RXN2K2G-8
3734,3313,,,,,,,,,,,,0.0429986181483187,False,,,,,,,SPO3316a,K00275,"Pyridoxal-P biosynthesis, erythrose-4P => pyridoxal-P",General stress protein 26 (function unknown) (YzzA) (PDB:2I02),1,SPO_RS16795,0.0,
3735,3314,,,,,,,,,,,,0.0430101335789958,False,,,,,,,SPO3317,,,"DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)",1,SPO_RS16800,0.0,
3736,3318,,,,6.24067e-06,,,,,,,,0.0430216490096729,False,,,,,,,SPO3321,,,,1,SPO_RS16820,0.0,
3737,3323,0.00014823,,0.000177389449999999,0.0001053,,0.321932063211381,0.968963531869505,,,0.647031468658124,,0.04303316444035,False,,,,,,,SPO3326,K06995,,Predicted enzyme of the cupin superfamily (PDB:1LKN),1,SPO_RS16850,0.0,
3738,3324,1.3559995e-05,,5.42399e-06,6.32799666666666e-06,,1.00000132991921,1.27669122287948,,,0.27668989296027,,0.0430446798710271,False,,,,,,,SPO3327,K08688,,Xaa-Pro aminopeptidase (PepP) (PDB:1A16),1,SPO_RS16855,0.0,
3739,3326,,,,,,,,,,,,0.0430561953017042,False,,,,,,,SPO3329,,,Hemoglobin-like flavoprotein (Hmp) (PDB:3OZU),1,SPO_RS16865,0.0,
3740,3328,2.70531e-06,4.957865e-06,,6.763305e-06,-0.83444923260464,,-1.00000399960921,,-0.165554767004575,,,0.0430677107323813,False,,,,,,,SPO3331,K09931,,"Uncharacterized conserved protein, glycosyltransferase A (GT-A) superfamily, DUF2064 family (PDB:3CGX)",1,SPO_RS16875,0.0,
3741,3330,,,,,,,,,,,,0.0430792261630585,False,,,,,,,SPO3333,,,"Ca2+-binding protein, RTX toxin-related (PDB:1AF0) (PUBMED:15135544)",1,SPO_RS16885,0.0,
3742,3331,,,,,,,,,,,,0.0430907415937356,False,,,,,,,SPO3334,,,,1,SPO_RS16890,0.0,
3743,3332,,,,,,,,,,,,0.0431022570244127,False,,,,,,,SPO3335,K02030,,"ABC-type amino acid transport/signal transduction system, periplasmic component/domain (HisJ) (PDB:1GGG)",1,SPO_RS16895,0.0,
3744,3335,,,,,,,,,,,,0.0431137724550898,False,,,,,,,SPO3338,K01012,"Biotin biosynthesis, pimeloyl-ACP/CoA => biotin",Biotin synthase or related enzyme (BioB) (PDB:1R30),1,SPO_RS16910,3.0,"2.8.1.6-RXN, RXN-17472, RXN-17473"
3745,3336,,,,,,,,,,,,0.0431252878857669,False,,,,,,,SPO3339,K03523,,Biotin transporter BioY (BioY) (PDB:4DVE),1,SPO_RS16915,1.0,TRANS-RXN0-240
3746,3337,2.75969e-06,,1.7938e-05,,,-2.58496482415774,,,,,,0.043136803316444,False,,,,,,,SPO3340,,,"DNA-binding transcriptional regulator, GntR family (GntR) (PDB:3FMS)",1,SPO_RS16920,0.0,
3747,3340,,,,,,,,,,,,0.0431483187471211,False,,,,,,,SPO3343,,,,1,SPO_RS16935,0.0,
3748,3342,,,,,,,,,,,,0.0431598341777982,False,,,,,,,SPO3345,K08972,,,1,SPO_RS16945,0.0,
3749,3348,3.43237e-05,3.12116766666666e-05,,6.10199e-05,0.762571362367181,,-0.830074735857431,,-1.59264609822461,,,0.0431713496084753,False,,,,,,,SPO3351,,,"Chalcone/flavanone-binding protein YndB, AHSA1/START/SRPBCC domain (YndB) (PDB:2KTE) (PUBMED:20818668)",1,SPO_RS16975,0.0,
3750,3349,,,,,,,,,,,,0.0431828650391524,False,,,,,,,SPO3352,K03892,,"DNA-binding transcriptional regulator, ArsR family (ArsR) (PDB:3F6V)",1,SPO_RS16980,0.0,
3751,3353,,,,,,,,,,,,0.0431943804698295,False,,,,,,,SPO3356,,,,1,SPO_RS17000,0.0,
3752,3354,,,,,,,,,,,,0.0432058959005066,False,,,,,,,SPO3357,,,"DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)",1,SPO_RS17005,0.0,
3753,3356,,,1.58265e-06,1.58265e-06,,,,,,0.0,,0.0432174113311837,False,,,,,,,SPO3359,K00060,,Threonine dehydrogenase or related Zn-dependent dehydrogenase (Tdh) (PDB:4A2C),1,SPO_RS17015,2.0,"RXN-14249, THREODEHYD-RXN"
3754,3360,,,,,,,,,,,,0.0432289267618608,False,,,,,,,SPO3363,K11709,,"ABC-type Mn2+/Zn2+ transport system, permease component (ZnuB)",1,SPO_RS17035,0.0,
3755,3361,5.82047e-05,7.62749666666666e-05,0.000461529333333333,,0.140804699658888,-2.99656206050966,,-3.13736676016855,,,,0.043240442192538,False,,,,,,,SPO3364,K11708,,"ABC-type Mn2+/Zn2+ transport system, permease component (ZnuB)",1,SPO_RS17040,0.0,
3756,3366,,5.21211666666666e-05,1.62719533333333e-05,1.017e-05,,,,1.9635338280126,3.04523415196762,1.08170032395501,,0.0432519576232151,False,,,,,,,SPO3369,,,"NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family (FabG) (PDB:6L1H)",1,SPO_RS17065,0.0,
3757,3370,,,,,,,,,,,,0.0432634730538922,False,,,,,,,SPO3373,K03101,,Lipoprotein signal peptidase (LspA) (PDB:5DIR),1,SPO_RS17085,1.0,RXN-17362
3758,3374,,,,,,,,,,,,0.0432749884845693,False,,,,,,,SPO3377,,,"Uncharacterized conserved protein, DUF1674 domain",1,SPO_RS17105,0.0,
3759,3375,,,,,,,,,,,,0.0432865039152464,False,,,,,,,SPO3378,K05782,,Predicted benzoate:H+ symporter BenE (BenE),1,SPO_RS17110,1.0,TRANS-RXN2K2G-9
3760,3376,1.76522e-05,,7.84541e-06,1.96135e-06,,1.16992724898904,3.16992908789353,,,2.00000183890448,,0.0432980193459235,False,,,,,,,SPO3379,K03566,,"DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)",1,SPO_RS17115,0.0,
3761,3377,,,,,,,,,,,,0.0433095347766006,False,,,,,,,SPO3380,K24291,,"Taurine dioxygenase, alpha-ketoglutarate-dependent (TauD) (PDB:1DRT)",1,SPO_RS17120,1.0,1.14.11.1-RXN
3762,3378,,,,,,,,,,,,0.0433210502072777,False,,,,,,,SPO3381,K24290,,Predicted HD phosphohydrolase (PDB:4MLN),1,SPO_RS17125,0.0,
3763,3381,,1.14412466666666e-05,2.51916999999999e-05,,,,,-1.06840720869824,,,,0.0433325656379548,False,,,,,,,SPO3384,,,,1,SPO_RS17140,0.0,
3764,3382,8.046565e-05,,7.24192e-05,7.04074666666666e-05,,-0.169926620060984,0.118714170116581,,,0.288640790177565,,0.0433440810686319,False,,,,,,,SPO3385,K07270,,"Glycosyltransferase involved in LPS biosynthesis, GR25 family",1,SPO_RS17145,0.0,
3765,3383,,,,,,,,,,,,0.043355596499309,False,,,,,,,SPO3386,,,,1,SPO_RS17150,0.0,
3766,3384,,,,,,,,,,,,0.0433671119299861,False,,,,,,,SPO3387,K09471,"GABA biosynthesis, prokaryotes, putrescine => GABA",Glycine/D-amino acid oxidase (deaminating) (DadA) (PDB:3AWI),1,SPO_RS17155,0.0,
3767,3385,,,,,,,,,,,,0.0433786273606632,False,,,,,,,SPO3388,,,"DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)",1,SPO_RS17160,0.0,
3768,3387,,,,,,,,,,,,0.0433901427913404,False,,,,,,,SPO3390,,,,1,SPO_RS17170,0.0,
3769,3388,5.08137e-05,,2.67097999999999e-05,4.82078999999999e-05,,0.861652458139632,0.323416220060945,,,-0.538236238078686,,0.0434016582220175,False,,,,,,,SPO3391,K00718,,,1,SPO_RS17175,0.0,
3770,3389,2.55432e-06,,4.08691e-05,1.02173e-05,,-3.99999929399243,-2.0000028240268,,,1.99999646996563,,0.0434131736526946,False,,,,,,,SPO3392,K06177,,"Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific (RluA) (PDB:2I82)",1,SPO_RS17180,1.0,TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN
3771,3391,,,,,,,,,,,,0.0434246890833717,False,,,,,,,SPO3394,,,Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK (TesA) (PDB:1BWP),1,SPO_RS17190,0.0,
3772,3392,,,,,,,,,,,,0.0434362045140488,False,,,,,,,SPO3395,K05786,,"Membrane protein RarD, contains two EamA domains, drug/metabolite transporter family (RarD) (PUBMED:26335199)",1,SPO_RS22310,0.0,
3773,3394,,,,,,,,,,,,0.0434477199447259,False,,,,,,,SPO3397,,,"Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain (GlxA)",1,SPO_RS17200,0.0,
3774,3395,,,,1.84288e-06,,,,,,,,0.043459235375403,False,,,,,,,SPO3398,,,Homocysteine/selenocysteine methylase (S-methylmethionine-dependent) (MHT1) (PDB:5DML),1,SPO_RS17205,0.0,
3775,3396,,,,,,,,,,,,0.0434707508060801,False,,,,,,,SPO3399,K00344,,NADPH:quinone reductase or related Zn-dependent oxidoreductase (Qor) (PDB:2VCY),1,SPO_RS17210,0.0,
3776,3398,,,,,,,,,,,,0.0434822662367572,False,,,,,,,SPO3401,,,Uncharacterized conserved protein (PDB:1X6M),1,SPO_RS17220,0.0,
3777,3399,,,,,,,,,,,,0.0434937816674343,False,,,,,,,SPO3402,K05834,,Threonine/homoserine/homoserine lactone efflux protein (RhtB),1,SPO_RS17225,0.0,
3778,3400,,,,,,,,,,,,0.0435052970981114,False,,,,,,,SPO3403,,,"Transcriptional regulator, contains XRE-family HTH domain (HipB) (PDB:1ADR)!!!Cupin domain protein related to quercetin dioxygenase (QdoI) (PDB:2H0V)",1,SPO_RS17230,0.0,
3779,3401,,,,,,,,,,,,0.0435168125287885,False,,,,,,,SPO3404,,,"Uncharacterized membrane protein YsdA, DUF1294 family (YsdA)",1,SPO_RS17235,0.0,
3780,3404,,,,,,,,,,,,0.0435283279594656,False,,,,,,,SPO3407,,,,1,SPO_RS17250,0.0,
3781,3406,,,,,,,,,,,,0.0435398433901427,False,,,,,,,SPO3409,K04749,,Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor) (SpoIIAA) (PDB:1AUZ),1,SPO_RS17260,0.0,
3782,3407,,,,,,,,,,,,0.0435513588208198,False,,,,,,,SPO3410,K04757,,Anti-sigma regulatory factor (Ser/Thr protein kinase) (RsbW) (PDB:1TIL),1,SPO_RS17265,0.0,
3783,3409,,,,,,,,,,,,0.043562874251497,False,,,,,,,SPO3412,K11940,,Heat shock protein HspQ (HspQ) (PDB:5YCQ),1,SPO_RS17275,0.0,
3784,3410,,,,,,,,,,,,0.0435743896821741,False,,,,,,,SPO3413,K24180,,"Predicted permease, AEC (auxin efflux carrier) family (YfdV)",1,SPO_RS17280,0.0,
3785,3417,,,,,,,,,,,,0.0435859051128512,False,,,,,,,SPO3420,K21014,,LPS sulfotransferase NodH (LpsS) (PDB:1TEX),1,SPO_RS17315,0.0,
3786,3418,,,0.000221443,,,,,,,,,0.0435974205435283,False,,,,,,,SPO3421,K09791,,RNA methyltransferase activator Trm112/YbaR (Trm112) (PDB:2KPI) (PUBMED:27986851;30010922),1,SPO_RS17320,0.0,
3787,3421,,3.81374e-06,,,,,,,,,,0.0436089359742054,False,,,,,,,SPO3424,K13730,,Leucine-rich repeat (LRR) protein (LRR) (PDB:4OW2),1,SPO_RS22315,0.0,
3788,3425,,,,,,,,,,,,0.0436204514048825,False,,,,,,,SPO3428,,,"L,D-peptidoglycan transpeptidase YkuD, ErfK/YbiS/YcfS/YnhG family (PUBMED:16647082)",1,SPO_RS17355,0.0,
3789,3434,4.84926e-06,2.15785966666666e-05,,1.09107999999999e-05,-1.90547338034527,,-1.16992037352818,,0.735553006817085,,,0.0436319668355596,False,,,,,,,SPO3437,K03442,,Small-conductance mechanosensitive channel MscK (MscK),1,SPO_RS17400,0.0,
3790,3435,,,,,,,,,,,,0.0436434822662367,False,,,,,,,SPO3438,,,,1,SPO_RS17405,0.0,
3791,3440,,3.81374e-06,,,,,,,,,,0.0436549976969138,False,,,,,,,SPO3443,,,"Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family (SuhB) (PDB:1AWB)",1,SPO_RS17430,1.0,325-BISPHOSPHATE-NUCLEOTIDASE-RXN
3792,3441,,3.81374e-06,,,,,,,,,,0.0436665131275909,False,,,,,,,SPO3444,K02527,"KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type",3-deoxy-D-manno-octulosonic-acid transferase (KdtA) (PDB:2XCI),1,SPO_RS17435,2.0,"KDOTRANS-RXN, RXN-22248"
3793,3444,,,1.30757e-05,,,,,,,,,0.043678028558268,False,,,,,,,SPO3447,,,"Uncharacterized conserved protein, DUF721 domain",1,SPO_RS17450,0.0,
3794,3445,,1.5255e-05,,,,,,,,,,0.0436895439889451,False,,,,,,,SPO3448,K03575,,"Adenine-specific DNA glycosylase, acts on AG and A-oxoG pairs (MutY) (PDB:1KG2)",1,SPO_RS17455,1.0,RXN0-2661
3795,3446,1.45671e-06,1.44922466666666e-05,,,-2.94785261947939,,,,,,,0.0437010594196222,False,,,,,,,SPO3449,K00496,,Fatty acid desaturase (DesA),1,SPO_RS17460,1.0,ALKANE-1-MONOOXYGENASE-RXN
3796,3447,,,,,,,,,,,,0.0437125748502994,False,,,,,,,SPO3450,K01768,,"Adenylate cyclase, class 3 (AcyC) (PDB:1AB8)",1,SPO_RS17465,2.0,"GUANYLCYC-RXN, ADENYLATECYC-RXN"
3797,3448,,1.75737e-05,,1.4964e-06,,,,,3.55385019495216,,,0.0437240902809765,False,,,,,,,SPO3451,K13581,,DNA modification methylase (YhdJ) (PDB:1BOO),1,SPO_RS17470,0.0,
3798,3449,3.75507e-05,,9.38767e-06,9.38767e-06,,2.00000076839868,2.00000076839868,,,0.0,,0.0437356057116536,False,,,,,,,SPO3452,K03470,,Ribonuclease HII (RnhB) (PDB:1EKE),1,SPO_RS17475,1.0,3.1.26.4-RXN
3799,3451,,,5.89722e-05,,,,,,,,,0.0437471211423307,False,,,,,,,SPO3453,,,,0,,,
3800,3454,,,,,,,,,,,,0.0437586365730078,False,,,,,,,SPO3456,,,Flagellar basal body rod protein FlgG (FlgG) (PDB:6JZR),1,SPO_RS17505,0.0,
3801,3455,,,,,,,,,,,,0.0437701520036849,False,,,,,,,SPO3457,K06601,,Flagellar biosynthesis regulator FlbT (FlbT),1,SPO_RS17510,0.0,
3802,3456,,,,,,,,,,,,0.043781667434362,False,,,,,,,SPO3458,K06602,,Flagellar biosynthesis regulator FlaF (FlaF),1,SPO_RS17515,0.0,
3803,3457,,,,,,,,,,,,0.0437931828650391,False,,,,,,,SPO3459,K02406,,Flagellin and related hook-associated protein FlgL (FlgL) (PDB:1IO1),1,SPO_RS17520,0.0,
3804,3458,,,,,,,,,,,,0.0438046982957162,False,,,,,,,SPO3460,K02423,,,1,SPO_RS17525,0.0,
3805,3459,,,,,,,,,,,,0.0438162137263933,False,,,,,,,SPO3461,K02395,,Rod binding protein domain (FlgJ1),1,SPO_RS17530,0.0,
3806,3460,,,,,,,,,,,,0.0438277291570704,False,,,,,,,SPO3462,K02414,,Flagellar hook-length control protein FliK (FliK) (PDB:2RRL),0,,,
3807,3461,,,,,,,,,,,,0.0438392445877475,False,,,,,,,SPO3463,K02389,,Flagellar hook-capping protein FlgD (FlgD) (PDB:6IEF),1,SPO_RS17540,0.0,
3808,3462,1.90027e-06,,4.75068e-06,,,-1.00000094900599,,,,,,0.0438507600184246,False,,,,,,,SPO3464,K07251,,"Predicted  kinase, aminoglycoside phosphotransferase (APT) family (YcbJ)",1,SPO_RS17545,0.0,
3809,3463,,,,,,,,,,,,0.0438622754491018,False,,,,,,,SPO3465,K09471,"GABA biosynthesis, prokaryotes, putrescine => GABA",Glycine/D-amino acid oxidase (deaminating) (DadA) (PDB:3AWI),1,SPO_RS17550,0.0,
3810,3464,,,,,,,,,,,,0.0438737908797789,False,,,,,,,SPO3466,K11074,,"ABC-type spermidine/putrescine transport system, permease component II (PotC)",1,SPO_RS17555,0.0,
3811,3465,1.80059e-06,,,,,,,,,,,0.043885306310456,False,,,,,,,SPO3467,K11075,,"ABC-type spermidine/putrescine transport system, permease component I (PotB)",1,SPO_RS17560,0.0,
3812,3473,,5.92719333333333e-05,,,,,,,,,,0.0438968217411331,False,,,,,,,SPO3475,K02053,,"ABC-type spermidine/putrescine transport system, permease component II (PotC)",1,SPO_RS17600,0.0,
3813,3474,,,,,,,,,,,,0.0439083371718102,False,,,,,,,SPO3476,,,,1,SPO_RS17605,0.0,
3814,3475,,,,,,,,,,,,0.0439198526024873,False,,,,,,,SPO3477,,,Uncharacterized membrane protein,1,SPO_RS17610,0.0,
3815,3476,,,,,,,,,,,,0.0439313680331644,False,,,,,,,SPO3478,K00104,,FAD/FMN-containing lactate dehydrogenase/glycolate oxidase (GlcD) (PDB:1AHU),1,SPO_RS17615,0.0,
3816,3477,6.06827e-06,3.81374e-06,1.36536e-05,1.51707e-06,0.670078785983395,-1.16992420896195,1.99999762256153,-1.84000299494534,1.32991883657813,3.16992183152348,,0.0439428834638415,False,,,,,,,SPO3479,K11472,,FAD/FMN-containing lactate dehydrogenase/glycolate oxidase (GlcD) (PDB:1AHU),1,SPO_RS17620,0.0,
3817,3478,1.24813e-06,,8.11287e-06,2.49626666666666e-06,,-2.58496731690128,-0.666668593138204,,,1.91829872376307,,0.0439543988945186,False,,,,,,,SPO3480,K11473,,"Fe-S cluster-containing oxidoreductase, includes glycolate oxidase subunit GlcF (GlpC)",1,SPO_RS17625,2.0,"RXN0-7229, GLYCOLATEDEHYDRO-RXN"
3818,3479,,,,,,,,,,,,0.0439659143251957,False,,,,,,,SPO3481,,,"Predicted arabinose efflux permease AraJ, MFS family (AraJ) (PDB:4LDS)",1,SPO_RS17630,0.0,
3819,3480,,,,,,,,,,,,0.0439774297558728,False,,,,,,,SPO3482,K04775,,V8-like Glu-specific endopeptidase (eMpr),1,SPO_RS17635,0.0,
3820,3481,,,,,,,,,,,,0.0439889451865499,False,,,,,,,SPO3483,K04775,,V8-like Glu-specific endopeptidase (eMpr),1,SPO_RS17640,0.0,
3821,3482,,2.81376999999999e-06,,3.16834e-05,,,,,-3.76624590675499,,,0.044000460617227,False,,,,,,,SPO3484,K04080,,"Small heat shock protein IbpA, HSP20 family (IbpA) (PDB:1GME)",1,SPO_RS17645,0.0,
3822,3483,,,4.22445e-06,,,,,,,,,0.0440119760479041,False,,,,,,,SPO3485,,,,1,SPO_RS17650,0.0,
